qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,star_model_count,method.1,metric.1,query.1,method.2,metric.2,query.2,method.3,metric.3,query.3,method.4,metric.4,query.4,method.5,metric.5,query.5,method.6,metric.6,query.6,method.7,metric.7,query.7,method.8,metric.8,query.8,method.9,metric.9,query.9,method.10,metric.10,query.10,method.11,metric.11,query.11,method.12,metric.12,query.12,method.13,metric.13,query.13,method.14,metric.14,query.14,method.15,metric.15,query.15,method.16,metric.16,query.16,method.17,metric.17,query.17,method.18,metric.18,query.18,method.19,metric.19,query.19,method.20,metric.20,query.20,method.21,metric.21,query.21
404,Ireland  peace talks ,0.16899999999999998,5,anchor.topn3,0.2017,ireland peace talks killeevi donaghcump  i ,termluster.topn5.3.bm25,0.1931,ireland peace talks govern ira northern ulster talk polit ulster polit peac ,rm3.topn10.10.0.5.bm25,0.177,declar ireland talk british unionist peac northern violenc ira fein sinn ,onfields.topn3.10.2.25.1.bm25,0.1743,"{'ireland,': 2, 'talk': 2, 'peac': 2, 'ireland': 2.0, 'northern': 1.828, 'ira': 1.345, 'unionist': 1.345, 'agre': 1.31, 'ulster': 1.276, 'propos': 1.241, 'fein': 1.207, 'respons': 1.172} ",docluster.topn10.3.bm25,0.1737,ireland  peace talks ireland mr govern we ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,cosmic events ,0.0616,4,rm3.topn10.10.0.5.bm25,0.0998,space energi univers matter cosmic event fox earth radiat particl ,relevancefeedback.topn10.bm25,0.0896,cosmic events energi radiat fox space earth univers   particl i dust ,termluster.topn5.3.bm25,0.0791,cosmic events earth ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0726,"{'event': 2, 'ev': 2.0, 'cosmic': 2, 'ray': 1.96, 'neutrino': 1.568, 'shower': 1.37, 'gammaray': 1.366, 'snr': 1.322, 'flux': 1.304, 'particl': 1.286, 'detector': 1.242, 'energi': 1.194} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Parkinson s disease ,0.4042,1,relevancefeedback.topn10.bm25,0.5644,parkinson s disease parkinson diseas he i cell brain abort ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,poaching  wildlife preserves ,0.2801,7,onfields.topn3.10.2.25.1.bm25,0.4373,"{'preserv': 2, 'poaching,': 2, 'kenya': 2.0, 'wildlif': 2, 'poach': 1.906, 'leakey': 1.906, 'eleph': 1.844, 'african': 1.406, 'kenyan': 1.25, 'conservationist': 1.219, 'poacher': 1.188, 'tsavo': 1.125, 'ivori': 1.0} ",rm3.topn10.10.0.5.bm25,0.3466,leakei kenya park tiger african preserv poach wildlif eleph ivori conserv ,termluster.topn5.3.bm25,0.31,poaching wildlife preserves year wildlif year poach ,relevancefeedback.topn10.bm25,0.2993,poaching  wildlife preserves wildlif eleph mr campfir tiger forc fish protect phinda ivori ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.2986,"{'preserv': 2, 'poaching,': 2, 'wildlif': 2, 'eleph': 2.0, 'park': 1.668, 'conserv': 1.521, 'fund': 1.309, 'speci': 1.286, 'asian': 1.281, 'popul': 1.276, 'african': 1.226, 'poach': 1.226, 'wwf': 1.161} ",bertqe.topn10.bm25,0.2944,"{'poaching wildlife preserves': 1.5, 'wildlife preserves  establishing quasiprivate': 1.0, 'poaching national parks ': 1.0, 'park  former poachers would make': 0.45769473021205126, 'wildlife poaching grip kenya': 0.3819021625026244, 'parks  wave poaching': 0.31765693890405217} ",wordnet.topn3.replace,0.2831,poaching wildlife save uphold ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,tropical storms ,0.0929,9,word2vec.topn3,0.2063,tropical storms subtropical hurricanes cyclones ,onfields.topn3.10.2.25.1.bm25,0.1927,"{'tropic': 2, 'storm': 2, 'flood': 1.571, 'wind': 1.429, 'hurrican': 1.393, 'mph': 1.393, 'carolina': 1.321, 'lili': 1.179, 'augusta': 1.179, 'hattera': 1.143, 'pincer': 1.107} ",word2vec.topn3.replace,0.1707,subtropical hurricanes cyclones ,glove.topn3,0.1672,tropical storms storm cyclone floods ,rm3.topn10.10.0.5.bm25,0.1606,depress storm banana flood wind center hurrican tropic coast carolina ,relevancefeedback.topn10.bm25,0.1376,tropical storms storm tropic said hurrican banana ,glove.topn3.replace,0.1285,storm cyclone floods ,sensedisambiguation,0.1083,tropical storms storm ,tagmee.topn3.replace,0.1025,Tropical cyclone Tropical cyclone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,legal  Pan Am ,0.059000000000000004,8,termluster.topn5.3.bm25,0.122,legal pan     bomb ,rm3.topn10.10.0.5.bm25,0.0883,lockerbi syrian bomb airlin flight pan legal am threat plane ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0881,"{'am,': 2, 'legal,': 2, 'pan': 2, '103': 2, 'suspect': 2.0, 'justic': 1.64, 'bomb': 1.52, 'washington': 1.48, 'accus': 1.28, 'handov': 1.24, 'albright': 1.24, 'usi': 1.2, 'secretari': 1.0} ",relevancefeedback.topn10.bm25,0.083,legal  pan am      commiss airlin bomb syrian said court threat ,wiki.topn3,0.0758,legal pan     lockheed l     constellation civil aeronautics board eastern air lines Pan American World Airways aviation accidents and incidents in scotland terrorist incidents in      airliner bombings Pan Am Flight ,onfields.topn3.10.2.25.1.bm25,0.0704,"{'103': 2, 'am,': 2, 'legal,': 2, 'pan': 2, 'airlin': 1.479, 'detomaso': 1.438, 'batteri': 1.312, 'bin': 1.292, 'icahn': 1.271, 'twa': 1.229, 'merger': 1.208, 'lockerbi': 1.125, 'plaskett': 1.125, '13000': 1.062} ",tagmee.topn3,0.0678,legal pan     Pan American World Airways Pan Am Flight ,conceptluster.topn5.3.bm25,0.0638,legal pan     pan flight     pan american world airways ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Schengen agreement ,0.8547,5,bertqe.topn10.bm25,0.8801,"{'Schengen agreement': 1.5, 'schengen freetravel accord agreed': 1.0, 'schengen treaty eliminating': 0.9964964964964964, 'schengen agreement abolition': 0.984984984984985, 'signatories schengen freetravel': 0.9682182182182182, 'schengen signatory countries france  germany ': 0.7484984984984986} ",wordnet.topn3.replace,0.8688,schengen accord correspondence ,word2vec.topn3,0.8588,schengen agreement Shengen eea non Schengen agreeement ,wiki.topn3,0.857,schengen agreement schengen  luxembourg      in the european economicommunity policand judicial co operation in criminal matters Schengen Agreement ,docluster.topn10.3.bm25,0.8557,schengen agreement control minist ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,salvaging  shipwreck  treasure ,0.2342,1,onfields.topn3.10.2.25.1.bm25,0.3177,"{'shipwreck,': 2, 'salvaging,': 2, 'treasur': 2, 'gold': 2.0, 'coin': 1.875, 'wreck': 1.688, 'maravilla': 1.312, 'salvag': 1.281, 'humphrey': 1.281, 'zych': 1.25, 'diver': 1.188, 'elgin': 1.188, 'marex': 1.125} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,airport security ,0.332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,steel production ,0.0807,5,rm3.topn10.10.0.5.bm25,0.1663,ji ton british export construct steel product iron furnac maker percent ,tagmee.topn3.replace,0.1112,Steel Steel ,stem.trunc5,0.0943,steel produ ,tagmee.topn3,0.0942,steel production Steel Steel ,conceptluster.topn5.3.bm25,0.0881,steel production steel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Cuba  sugar  exports ,0.2562,2,stem.trunc5,0.2841,cuba   sugar   expor ,wordnet.topn3,0.2602,cuba sugar exports Republic of Cuba saccharify boodle pelf ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,drugs  Golden Triangle ,0.2426,4,rm3.topn10.10.0.5.bm25,0.7492,un polic drug triangl golden khun heroin sa china myanmar ,relevancefeedback.topn10.bm25,0.3376,drugs  golden triangle drug heroin fundamentalist year agre myanmar ,termluster.topn5.3.bm25,0.275,drugs golden triangle triangl heroin golden drug triangl heroin heroin golden drug ,docluster.topn10.3.bm25,0.2562,drugs  golden triangle drug heroin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Three Gorges Project ,0.3534,1,relevancefeedback.topn10.bm25,0.3771,three gorges project li area gorg gener manufactur ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,creativity ,0.3074,1,wordnet.topn3,0.32899999999999996,creativity creative thinking ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,quilts  income ,0.4239,6,onfields.topn3.10.2.25.1.bm25,0.4946,"{'incom': 2, 'quilts,': 2, 'quilt': 2.0, 'pattern': 1.114, 'stitch': 1.093, 'weinraub': 1.093, 'turgeon': 1.086, 'there': 1.079, 'guild': 1.079, 'quilter': 1.071, 'handmad': 1.05, 'piecemak': 1.036, 'oldfashion': 1.021} ",bertqe.topn10.bm25,0.4858,"{'quilts income': 1.5, ' 500  1500  depending': 1.0, 'range  400 almost': 0.702534919813761, 'quilting assn   p   text   date ': 0.5488877392653904, 'quilts since october  1987 ': 0.4811174340403519, ' p   p  custom quilts cost': 0.2503879979306776} ",sensedisambiguation,0.444,quilts quilt   income ,docluster.topn10.3.bm25,0.444,quilts  income quilt ,word2vec.topn3.replace,0.4353,quilts earnings ,termluster.topn5.3.bm25,0.4332,quilts income made ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,recycle  automobile tires ,0.0477,12,word2vec.topn3.replace,0.2584,recycle car tyres ,onfields.topn3.10.2.25.1.bm25,0.1298,"{'recycle,': 2, 'automobil': 2, 'tire': 2, 'recycl': 1.377, 'dump': 1.188, 'scrap': 1.174, 'oxford': 1.145, 'retread': 1.087, 'dispos': 1.087, 'lackawanna': 1.087, 'propos': 1.072, 'mejorada': 1.058} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1065,"{'tire': 2, 'automobil': 2, 'recycle,': 2, 'e': 2.0, 'n': 1.615, 'r': 1.566, 'l': 1.41, 'system': 1.013, 'ndfill': 1.012, 'wast': 1.011, 'tir': 1.009, 'solid': 1.008, 'exempt': 1.008, 'landfil': 1.007} ",word2vec.topn3,0.0905,recycle automobile tires car tyres ,tagmee.topn3.replace,0.0853,Recycling Car Tire ,sensedisambiguation.replace,0.0853,recycle   car tire ,relevancefeedback.topn10.bm25,0.076,recycle  automobile tires renault recycl tire electr car batteri bill ,sensedisambiguation,0.0672,recycle   automobile car tires tire ,glove.topn3,0.0665,recycle automobile tires reuse auto tyres ,tagmee.topn3,0.0647,recycle automobile tires Recycling Car Tire ,conceptluster.topn5.3.bm25,0.0647,recycle automobile tires car recycling tire ,wiki.topn3,0.0574,recycle automobile tires waste management concepts environmental health recycling Recycling wheeled vehicles automobiles assembly line Car truck chassis vehicle Tire ,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,carbon monoxide poisoning ,0.4522,3,onfields.topn3.10.2.25.1.bm25,0.5072,"{'poison': 2, 'carbon': 2, 'monoxid': 2, 'quantum': 1.607, 'goldstein': 1.25, 'heater': 1.25, 'calexico': 1.214, 'costar': 1.214, 'manoguerra': 1.179, 'pykl': 1.179, 'gasdetector': 1.071} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.499,"{'poison': 2, 'carbon': 2, 'monoxid': 2, 'health': 1.252, 'fatal': 1.252, 'death': 1.243, 'houseboat': 1.168, 'unintent': 1.112, 'nceh': 1.103, 'detector': 1.093, 'diseas': 1.075} ",conceptnet.topn3,0.4604,carbon monoxide poisoning an element ophidism ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,industrial waste disposal ,0.0484,11,stem.porter,0.1095,industri wast dispos ,stem.porter2,0.1095,industri wast dispos ,tagmee.topn3.replace,0.0877,Industrial waste Waste management ,wiki.topn3,0.0765,industrial waste disposal surfacwater wasttreatment list of wasttypes Industrial waste landfill landfill gas water treatment Waste management ,tagmee.topn3,0.0726,industrial waste disposal Industrial waste Waste management ,conceptluster.topn5.3.bm25,0.0726,industrial waste disposal industrial waste waste management ,word2vec.topn3,0.0648,industrial waste disposal agricultural non industrial waster waste ,glove.topn3.replace,0.0645,manufacturing disposal waste ,glove.topn3,0.0644,industrial waste disposal manufacturing disposal waste ,stem.lovins,0.0549,industr wast dispos ,wiki.topn3.replace,0.0546,surfacwater wasttreatment list of wasttypes Industrial waste landfill landfill gas water treatment Waste management ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,art  stolen  forged ,0.3042,6,tagmee.topn3,0.4752,art stolen forged Art Art theft Forgery ,conceptluster.topn5.3.bm25,0.4752,art stolen forged art theft forgery art ,bertqe.topn10.bm25,0.4476,"{'art stolen forged': 1.5, 'oriental tribal sculpture stolen': 1.0, 'stolen paintings included works': 0.9939372325249644, 'stealing art works become': 0.9932239657631954, 'stolen work art ': 0.9932239657631954, 'painting stolen': 0.977888730385164} ",onfields.topn3.10.2.25.1.bm25,0.4442,"{'forg': 2, 'stolen,': 2, 'art,': 2, 'art': 2.0, 'stolen': 1.522, 'that': 1.359, 'museum': 1.315, 'theft': 1.293, 'paint': 1.228, 'thiev': 1.196, 'gardner': 1.141, 'hous': 1.12, 'alr': 1.12, 'emson': 1.076} ",tagmee.topn3.replace,0.3212,Art Art theft Forgery ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.3197,"{'forg': 2, 'stolen,': 2, 'art,': 2, 'c': 2.0, 'art': 1.092, 'repeal': 1.043, 'stolen': 1.029, 'degre': 1.026, 'crime': 1.021, 'loot': 1.015, 'penalti': 1.014, 'fals': 1.014, 'increas': 1.01, 'databas': 1.01} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Milosevic  Mirjana Markovic ,0.6341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,suicides ,0.1341,3,word2vec.topn3,0.2368,suicides murder suicides ,word2vec.topn3.replace,0.2194,murder suicides ,bertqe.topn10.bm25,0.1481,"{'suicides': 1.5, 'suicides  like one recounted': 1.0, '5000 youth suicides year ': 0.42593162919618105, 'suicides  artistic aim': 0.3258392362180474, 'death madness  suicide': 0.14012935016938716, 'three suicides 1988 occurred': 0.10594394825993221} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,counterfeiting money ,0.4559,3,docluster.topn10.3.bm25,0.4779,counterfeiting money said bill ,termluster.topn5.3.bm25,0.4732,counterfeiting money monei ,wiki.topn3,0.4624,counterfeiting money counterfeit money counterfeit money forgery Counterfeit money counterfeit money counterfeit money forgery Counterfeit money ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,law enforcement  dogs ,0.0475,7,tagmee.topn3.replace,0.3568,Police Police dog ,tagmee.topn3,0.2611,law enforcement dogs Police Police dog ,conceptluster.topn5.3.bm25,0.2611,law enforcement dogs police police dog ,relevancefeedback.topn10.bm25,0.1151,law enforcement  dogs beach dog drug said ,sensedisambiguation,0.0747,law police enforcement   dogs pawl ,docluster.topn10.3.bm25,0.0623,law enforcement  dogs beach dog ,wordnet.topn3,0.0525,law enforcement dogs police practice of law natural law give chase wienerwurst hot dog ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,UV damage  eyes ,0.1522,12,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.4602,"{'damage,': 2, 'eye': 2, 'sun': 2.0, 'uv': 2, 'skin': 1.39, 'ozon': 1.33, 'radiat': 1.31, 'sunwis': 1.3, 'cancer': 1.285, 'overexposur': 1.185, 'cataract': 1.135, 'stratospher': 1.095} ",onfields.topn3.10.2.25.1.bm25,0.3267,"{'damage,': 2, 'eye': 2, 'uv': 2, 'protect': 1.895, 'ray': 1.632, 'sunglass': 1.632, 'radiat': 1.474, 'ultraviolet': 1.474, 'ozon': 1.421, 'increas': 1.316, 'punta': 1.263, 'uvb': 1.263} ",sensedisambiguation,0.2413,UV ultraviolet damage wrong   eyes eye ,relevancefeedback.topn10.bm25,0.2328,uv damage  eyes protect ozon america pound ash star do water ,sensedisambiguation.replace,0.2102,ultraviolet wrong   eye ,glove.topn3,0.2061,uv damage eyes ultraviolet sunlight caused lips ,word2vec.topn3,0.1887,uv damage eyes ultra violet ultraviolet UV damange harm ears half shut ,wordnet.topn3,0.1792,uv damage eyes UV ultraviolet illumination ultraviolet equipment casualty price center eyeball ,tagmee.topn3,0.1781,uv damage eyes Ultraviolet Diabetic retinopathy ,conceptluster.topn5.3.bm25,0.1781,uv damage eyes diabetic retinopathy ultraviolet ,anchor.topn3,0.1765,uv damage eyes photocycl irradiation  ultraviolet ,conceptnet.topn3,0.1738,uv damage eyes ultraviolet uvc harm corrode reading a newspaper head face ,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,declining birth rates ,0.2436,2,onfields.topn3.10.2.25.1.bm25,0.2879,"{'rate': 2, 'declin': 2, 'birth': 2, 'east': 1.673, 'increas': 1.592, 'popul': 1.49, 'demograph': 1.469, 'infant': 1.224, 'caus': 1.184, 'diseas': 1.122, 'dorbritz': 1.102} ",rm3.topn10.10.0.5.bm25,0.2684,german birth germani famili demograph death popul rate percent      declin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Legionnaires  disease ,0.4669,3,glove.topn3,0.5787,legionnaires disease ooooooooooooooooooooooooooooooooooooooo illness ,conceptnet.topn3.replace,0.5216,legionnaires illness ,conceptnet.topn3,0.5,legionnaires disease legionnaires disease illness ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,killer bee attacks ,0.6502,4,tagmee.topn3,0.7331,killer bee attacks Africanized bee September    attacks ,conceptluster.topn5.3.bm25,0.7331,killer bee attacks september    attacks africanized bee ,anchor.topn3,0.7129,killer bee attacks obrechyonnykh pre retir   organized   cormansi jongrachatawiboon  dahliatown ,stem.paicehusk,0.6975,kil bee attack ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,robotic technology ,0.5346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,profiling  motorists  police ,0.002,12,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0305,"{'motorists,': 2, 'profiling,': 2, 'state': 2.0, 'polic': 2, 'stop': 1.668, 'trooper': 1.581, 'offic': 1.46, 'profil': 1.364, 'shall': 1.358, 'traffic': 1.329, 'racial': 1.301, 'minor': 1.292, 'enforc': 1.266} ",word2vec.topn3,0.0113,profiling motorists police pedestrians cops policemen ,wiki.topn3,0.0079,profiling motorists police findlaw hatcrime mumia abu jamal Racial profiling seat belt auto mechanic moped Driving publisafety crime prevention law enforcement Police ,tagmee.topn3.replace,0.0075,Racial profiling Driving Police ,tagmee.topn3,0.0065,profiling motorists police Racial profiling Driving Police ,conceptluster.topn5.3.bm25,0.0065,profiling motorists police driving police racial profiling ,glove.topn3,0.0048,profiling motorists police stereotyping k      pedestrians drivers officers policemen ,wordnet.topn3,0.0044,profiling motorists police automobilist law patrol ,conceptnet.topn3,0.0041,profiling motorists police identification chief ,word2vec.topn3.replace,0.0035,profiling pedestrians cops policemen ,wiki.topn3.replace,0.0033,findlaw hatcrime mumia abu jamal Racial profiling seat belt auto mechanic moped Driving publisafety crime prevention law enforcement Police ,onfields.topn3.10.2.25.1.bm25,0.0022,"{'motorists,': 2, 'profiling,': 2, 'polic': 2, 'speed': 1.808, 'drug': 1.654, 'motorist': 1.5, 'driver': 1.385, 'camera': 1.269, 'offenc': 1.269, 'motorway': 1.231, 'penalti': 1.154, 'attorneygener': 1.154, 'bigscreen': 1.077} ",,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Greek  philosophy  stoicism ,0.0483,2,stem.trunc5,0.1178,greek   philo   stoic ,stem.krovetz,0.0752,greece   philosophy   stoicism ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Estonia  economy ,0.4266,2,termluster.topn5.3.bm25,0.5364,estonia economy economi invest kroon kroon invest estonia ,onfields.topn3.10.2.25.1.bm25,0.5225,"{'estonia,': 2, 'economi': 2, 'invest': 2.0, 'estonia': 2.0, 'foreign': 1.575, 'currenc': 1.425, 'kroon': 1.325, 'enterpris': 1.2, 'increas': 1.15, 'dmark': 1.1, 'legrain': 1.1, 'fastgrow': 1.075} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,curbing population growth ,0.0477,7,stem.trunc5,0.1362,curbi popul growt ,conceptnet.topn3,0.0917,curbing population growth people number morphogenesis foliation ,termluster.topn5.3.bm25,0.0891,curbing population growth world growth popul world ,docluster.topn10.3.bm25,0.08800000000000001,curbing population growth countri popul council said ,onfields.topn3.10.2.25.1.bm25,0.0772,"{'growth': 2, 'un': 2.0, 'curb': 2, 'popul': 2, 'row': 1.309, 'confer': 1.25, 'abort': 1.191, 'cairo': 1.162, 'contracept': 1.132, 'sadik': 1.103, 'unfpa': 1.074, 'accus': 1.059} ",rm3.topn10.10.0.5.bm25,0.0573,curb abort neighborhood social confer apart growth pension zone popul women ,relevancefeedback.topn10.bm25,0.0528,curbing population growth popul countri council bank we said pension ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,railway accidents ,0.0614,5,word2vec.topn3,0.0876,railway accidents railroad fatalities incidents ,glove.topn3,0.0847,railway accidents rail railroad fatalities ,conceptnet.topn3,0.0845,railway accidents railroad happen anytime happen to anybody moving a car ,sensedisambiguation,0.0735,railway accidents accident ,relevancefeedback.topn10.bm25,0.0709,railway accidents railwai tunnel safeti test train from accid year said ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,deregulation  gas  electric ,0.0288,1,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0336,"{'gas,': 2, 'deregulation,': 2, 'ga': 2.0, 'electr': 2, 'rd': 1.577, 'deregul': 1.519, 'cost': 1.471, 'util': 1.471, 'technolog': 1.385, 'program': 1.308, 'emiss': 1.24, 'industri': 1.163, 'energi': 1.0} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,tourism  increase ,0.255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,inventions  scientific discoveries ,0.0181,3,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.026000000000000002,"{'scientif': 2, 'inventions,': 2, 'discoveri': 2, 'univers': 2.0, 'research': 1.976, 'invent': 1.83, 'technolog': 1.739, 'transfer': 1.564, 'new': 1.521, 'licens': 1.424, 'patent': 1.339, 'nih': 1.309, 'bayhdol': 1.158} ",relevancefeedback.topn10.bm25,0.0208,inventions  scientific discoveries he discoveri scienc photograph creativ patent leonardo develop innov invent ,bertqe.topn10.bm25,0.0194,"{'inventions scientific discoveries': 1.5, 'scientific engineering discoveries': 1.0, ' archimedes  discovery': 0.9897339199664781, 'discovery made': 0.986381730567777, 'breakthroughs  science never': 0.20469306515818148, 'advances science rarely': 0.12214540121516868} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,child labor ,0.1313,5,wiki.topn3,0.2001,child labor debt bondage sweatshop exploitation Child labour ,tagmee.topn3,0.1721,child labor Child labour ,conceptluster.topn5.3.bm25,0.1721,child labor child labour ,tagmee.topn3.replace,0.1451,Child labour ,wiki.topn3.replace,0.1344,debt bondage sweatshop exploitation Child labour ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Lyme disease ,0.4564,2,docluster.topn10.3.bm25,0.4708,lyme disease diseas tick ,termluster.topn5.3.bm25,0.4696,lyme disease diseas tick tick lyme ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,heroic acts ,0.0126,13,glove.topn3.replace,0.1085,heroism hero such ,glove.topn3,0.0935,heroic acts heroism hero such ,thesaurus.topn3,0.0452,heroic acts  bold courageous  action deed ,stem.lovins,0.0312,hero act ,stem.paicehusk,0.0312,hero act ,stem.trunc4,0.0312,hero acts ,word2vec.topn3,0.0252,heroic acts heroism courageous valiant actions crimes ,bertqe.topn10.bm25,0.021,"{'heroic acts': 1.5, 'heroic acts martyrdom executed': 1.0, 'continuing heroic acts': 0.9989357173265218, 'thoughts heroic deeds': 0.9721157939548744, 'heroism members': 0.9108131119625371, 'two acts martyrdom': 0.6500638569604087} ",word2vec.topn3.replace,0.0194,heroism courageous valiant actions crimes ,wordnet.topn3,0.0175,heroic acts larger than life grand heroic meter behave do dissemble ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0172,"{'act': 2, 'heroic': 2, 'hero': 2.0, 'lesson': 1.374, 'superhero': 1.228, 'student': 1.224, 'trait': 1.215, 'comic': 1.201, 'myth': 1.174, 'heroin': 1.155, 'film': 1.082, 'contemporari': 1.0} ",relevancefeedback.topn10.bm25,0.0161,heroic acts we our forc honggang paint nation arab he uniti ,sensedisambiguation,0.0146,heroic heroic verse acts act ,,,,,,,,,,,,,,,,,,,,,,,,
